row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20250506_CVOL_bk_mapp_00.mzML Peak height,20250506_CVOL_bk_mapp_01.mzML Peak height,20250506_CVOL_bk_mapp_02.mzML Peak height,20250506_CVOL_bk_mapp_02_20250508021707.mzML Peak height,20250506_CVOL_bk_mapp_pre_00.mzML Peak height,20250506_CVOL_bk_mapp_pre_01.mzML Peak height,20250506_CVOL_bk_mapp_pre_02.mzML Peak height,20250506_CVOL_dbgi_002251_02_01.mzML Peak height,20250506_CVOL_dbgi_002251_03_01.mzML Peak height,20250506_CVOL_dbgi_002251_04_01.mzML Peak height,20250506_CVOL_dbgi_002414_02_01.mzML Peak height,20250506_CVOL_dbgi_002414_03_01.mzML Peak height,20250506_CVOL_dbgi_002414_04_01.mzML Peak height,20250506_CVOL_dbgi_002560_02_01.mzML Peak height,20250506_CVOL_dbgi_002560_03_01.mzML Peak height,20250506_CVOL_dbgi_002560_04_01.mzML Peak height,20250506_CVOL_dbgi_002605_02_01.mzML Peak height,20250506_CVOL_dbgi_002605_03_01.mzML Peak height,20250506_CVOL_dbgi_002605_04_01.mzML Peak height,20250506_CVOL_dbgi_002893_02_01.mzML Peak height,20250506_CVOL_dbgi_002893_03_01.mzML Peak height,20250506_CVOL_dbgi_002893_04_01.mzML Peak height,20250506_CVOL_dbgi_002976_02_01.mzML Peak height,20250506_CVOL_dbgi_002976_03_01.mzML Peak height,20250506_CVOL_dbgi_002976_04_01.mzML Peak height,20250506_CVOL_dbgi_bk_DMSO_58.mzML Peak height,20250506_CVOL_dbgi_bk_MeOH-H2O_53.mzML Peak height,
128,158.0344459394316,0.49922422,,,,,,,,,,,0,0,0,0,0,0,0,0,1.932329E7,2.0856224E7,0,2.5845384E7,2.42419E7,0,2.339585E7,0,0,1.8487568E7,0,0,2.9263946E7,2.3556976E7,0,1.8892174E7,1.7260942E7,2.4429408E7,0,
129,183.99480086042158,0.4993825,,,,,,,,,,,0,0,0,0,0,0,0,0,2.3753836E7,2.556131E7,0,1.93825E7,1.5877707E7,0,0,1.1796364E7,0,0,0,0,0,8807178.0,0,1.9678284E7,0,2.2813998E7,0,
130,171.14901271497726,0.5008801,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1739837E7,0,
131,335.1231376487176,0.50091475,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.5859654E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,159.0307396345541,0.5028987,,,,,,,,,,,0,0,0,0,0,0,0,0,2.2702186E8,2.3527056E8,0,2.3380509E8,2.2410008E8,0,2.3071371E8,1.2345004E8,0,2.391549E8,7.647141E7,0,2.709066E8,2.2935042E8,0,2.322821E8,2.272145E8,2.5986859E8,0,
133,158.03819387329318,0.5041121,,,,,,,,,,,0,0,0,0,0,0,0,0,8.624533E7,9.226519E7,0,9.3373176E7,9.034408E7,0,8.919766E7,4.859091E7,0,9.2823304E7,3.0404458E7,0,1.1191248E8,9.239713E7,0,8.988467E7,8.6267816E7,1.0116512E8,0,
134,128.1070087520407,0.50467956,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.665693E7,6.811688E7,0,0,0,0,0,0,
135,319.0011905445689,0.5049276,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2.1644132E7,0,0,1.4940788E7,0,0,0,0,0,0,0,1.0007352E7,0,0,0,0,0,0,
136,322.07692345049065,0.50542367,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0034298E7,0,0,0,0,
137,406.18172698166165,0.5071741,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9056928E7,0,0,0,
138,157.03495791196198,0.5083944,,,,,,,,,,,0,0,0,0,0,0,0,0,2.1311144E9,2.229393E9,0,2.298718E9,2.1994573E9,0,2.2126072E9,1.2019386E9,0,2.284466E9,7.543254E8,1.2241171E7,2.6356104E9,2.2136778E9,0,2.215296E9,2.1416392E9,2.469103E9,0,
139,290.94713784239116,0.5087592,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9162942E7,0,
140,228.96481780172098,0.5108813,,,,,,,,,,,0,0,0,0,0,0,0,0,1.846698E7,1.9086082E7,0,1.847221E7,1.6562108E7,0,1.1602458E7,0,0,1.2165197E7,0,0,1.3159775E7,1.1351194E7,0,2.2887674E7,1.963061E7,0,0,
141,168.01359469086412,0.51229095,,,,,,,,,,,0,0,0,0,0,1.015903E7,1.147538E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2210964E7,
142,156.93066382912363,0.5141687,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.5419253E7,0,0,0,0,1.6886652E7,0,0,0,0,0,0,0,0,0,0,1.7587522E7,0,
143,299.97795412957805,0.5147691,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.1129472E7,0,0,0,0,0,0,0,0,0,0,0,1.1832595E7,1.0631898E7,0,0,
144,245.96751617110027,0.5164027,,,,,,,,,,,0,0,0,0,0,0,0,0,1.2315175E7,1.4489433E7,0,9929241.0,1.053914E7,0,9527535.0,0,0,9790144.0,0,0,1.0643165E7,8906789.0,0,1.757112E7,1.6094163E7,0,0,
145,370.9619322724995,0.5168873,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.2665129E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,264.96753627178117,0.5207511,,,,,,,,,,,0,0,0,0,0,0,0,0,3.5547316E7,1.9296798E7,0,0,1.5562925E7,0,1.8260588E7,2.855126E7,0,3.683825E7,0,0,2.7580284E7,2.1810238E7,0,3.2439588E7,2.681283E7,0,0,
147,385.92715898984926,0.52477473,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9412541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,359.99898330235555,0.52566075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0475426E7,7851880.5,0,0,
149,329.003354099702,0.5285832,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1.7026078E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
150,298.9551584158655,0.53094184,,,,,,,,,,,0,0,0,0,0,0,0,0,8545140.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.507467E7,0,
151,256.9595605091375,0.53218704,,,,,,,,,,,0,0,0,0,0,0,0,0,2.8042396E7,2.3989418E7,0,2.4508108E7,1.952499E7,0,1.4221618E7,0,0,1.936713E7,0,0,1.3422212E7,1.4855669E7,0,3.0898152E7,2.69627E7,0,0,
152,215.01616095754073,0.5432316,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0192973E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
153,351.0042152954089,0.55453,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.231008E7,0,0,0,
154,273.96223980448275,0.5574755,,,,,,,,,,,0,0,0,0,0,0,0,0,3.3157202E7,2.7073696E7,0,2.6398972E7,2.187268E7,0,2.6653664E7,0,0,3.5783364E7,1.7296402E7,0,2.7491024E7,2.5821668E7,0,0,0,0,0,
155,191.08133691460807,0.5581664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.540378E7,3.894634E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
156,144.9878158056471,0.56461763,,,,,,,,,,,0,0,0,0,0,0,0,0,1.7905264E7,0,0,0,1.3383286E7,0,8938408.0,0,0,1.1090115E7,0,0,0,1.1670982E7,0,0,0,0,0,
157,236.97276041311395,0.56479335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9386268.0,0,0,8131561.0,0,0,0,0,0,0,
158,136.06198625808742,0.5679919,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3989726E7,0,0,0,0,0,0,0,0,0,0,
159,301.9572396306763,0.56864595,,,,,,,,,,,0,0,0,0,0,0,0,0,1.5836829E7,0,0,1.3661931E7,0,0,1.3828036E7,1.2938172E7,0,1.8494526E7,1.4245897E7,0,1.4578772E7,1.2587594E7,0,0,0,0,0,
160,182.9851967705049,0.5696298,,,,,,,,,,,0,0,0,0,0,0,0,9583708.0,0,0,9900074.0,0,0,9868910.0,0,0,0,0,0,9848382.0,0,0,0,0,0,0,0,
161,148.99172757919033,0.57189417,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8398899.0,0,
162,195.9485704821302,0.57436025,,,,,,,,,,,0,0,0,0,0,0,0,0,6769426.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1379694E7,0,
163,173.04222175512982,0.5780398,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0785214E7,0,0,0,0,
164,294.00314946305417,0.5780398,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.839109E7,0,0,0,0,
165,345.02952604777886,0.5780398,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8662556E7,0,0,0,0,
166,354.02427438297116,0.5780398,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6433812E7,0,0,0,0,
167,168.086753182783,0.5860773,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1200453E7,0,0,0,0,
168,154.0975633270218,0.59405017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0289899E8,0,0,0,0,
169,162.07596315268665,0.59571546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7230666E8,0,0,0,0,0,0,0,
170,216.12289499739848,0.59571546,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1203516E7,0,0,0,0,0,0,0,
171,156.10196016262012,0.59947705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5049884E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
172,130.08640825378615,0.60202926,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.762376E7,0,0,0,0,
173,149.10730577483739,0.6041946,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7.7602406E8,1.8200662E8,2.264737E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
174,308.09072363275993,0.60740405,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0181638E8,0,0,0,0,0,0,0,0,0,0,0,0,0,
175,222.06064444830804,0.6076008,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1502089E8,0,3.3302506E7,0,0,0,0,0,0,0,0,0,0,0,
176,164.12589020167613,0.60939944,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6.8244896E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
177,132.08079669949896,0.6094473,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.1759715E9,2.68052E8,3.8233027E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
178,157.0353616738039,0.6099173,,,,,,,,,,,0,0,0,0,0,0,0,1.3200468E7,0,0,0,0,0,0,0,0,1.7866206E7,0,0,0,0,0,0,0,0,0,0,
179,144.1018801658437,0.61142045,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7675148E7,2.911134E7,0,0,0,0,0,0,
180,343.1647675810259,0.6114057,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2.9104334E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
181,413.973245796765,0.6116317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7071394E7,0,0,0,0,0,0,0,0,0,0,0,0,
182,130.0651906601644,0.61207575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.8416784E8,8.9484216E7,1.3314041E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
183,120.08090397471162,0.6124108,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8.319897E7,0,2.1340298E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
184,163.1226980257966,0.6147063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5.980149E9,1.0949531E9,1.6051112E9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
185,227.0160288264714,0.61537695,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6208346E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
186,142.12260438733986,0.6163576,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7963155E8,0,0,0,0,0,5.024658E8,1.657921E8,1.684368E8,0,0,0,0,0,
187,311.1596891190051,0.617332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7.929233E7,2.6947174E7,3.1406038E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
188,186.11227402640293,0.62322325,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.565427E7,2.564628E7,0,0,0,0,0,
189,158.9614343143655,0.6240675,,,,,,,,,,,9890831.0,1.1609595E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2609216E7,
190,210.0607761366544,0.6317383,,,,,,,,,,,0,0,0,0,0,0,0,6.729554E7,0,0,0,0,0,4.7839956E7,0,0,5.7691584E7,0,0,5.6662496E7,0,0,0,0,0,0,0,
191,215.0160987803381,0.6317383,,,,,,,,,,,0,0,0,0,0,0,0,5.7036E7,0,0,0,0,0,3.9756316E7,0,0,5.5872396E7,0,0,4.140637E7,0,0,0,0,0,0,0,
192,242.9823814464521,0.6345644,,,,,,,,,,,0,0,0,0,0,0,0,1.2923311E7,0,0,0,0,0,0,0,0,1.3838648E7,0,0,1.3154965E7,0,0,0,0,0,0,0,
193,279.9694917377823,0.6351061,,,,,,,,,,,0,0,0,0,0,0,0,0,4.833339E7,5.530968E7,0,3.4837304E7,4.22106E7,0,4.0897776E7,2.5327008E7,0,4.477901E7,0,0,6.8414856E7,5.0566028E7,0,0,0,0,0,
194,174.11237061271382,0.6353318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3017059E7,0,0,0,0,0,0,0,
195,188.12800610311652,0.6353318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1819236E7,0,0,0,0,0,0,0,
196,168.10180376108974,0.63779336,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7309194E8,1.0334158E8,8.874165E7,0,0,0,0,0,
197,144.13823729667044,0.64043087,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0675395E8,3.5731308E7,3.0399028E7,0,0,0,0,0,
198,180.1018095277632,0.6407227,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1766045E8,1.7899296E8,6.4568376E7,0,0,0,0,0,0,0,0,0,0,0,
199,229.154568125473,0.64217764,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.0809476E7,0,0,0,0,0,0,0,0,1.4340222E7,0,0,3.3526534E7,0,0,0,0,
200,401.97290337914393,0.6428775,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0274838E7,0,0,0,0,0,0,
201,128.1070241694725,0.6457017,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1060662E8,3.1099872E8,3.100553E8,0,0,0,0,0,
202,314.122901483449,0.6470232,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459617E7,0,0,0,0,0,2.5654516E7,0,0,0,0,0,0,
203,159.0917664941595,0.64884084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,9776695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
204,158.11736663535635,0.6628357,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1776576E7,2.0732664E7,0,0,0,0,0,0,
205,314.1596004128737,0.66559255,,,,,,,,,,,0,0,0,0,0,0,0,5.3781584E7,2.0122662E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
206,332.1334535578718,0.66857046,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.594197E7,0,0,0,0,0,0,0,0,0,
207,126.09144146714593,0.6748292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9002492E7,0,9971687.0,0,0,0,0,0,
208,144.08076023061253,0.67526907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4.757467E8,1.6574755E8,2.0732269E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
209,161.1072435669703,0.67526907,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8.2777056E8,2.3458022E8,2.9252704E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,221.12823707557897,0.6766374,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1.5315856E7,1.8864358E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
211,172.13330229179115,0.6797264,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.820586E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
212,140.10694269977807,0.67999524,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1440156E7,3.4804456E7,8.126916E7,0,0,0,0,0,
213,162.1105615145976,0.68044895,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8.890773E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
214,162.07600197453127,0.6828648,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.907503E7,0,0,0,0,0,0,0,
215,144.98786529652762,0.6909006,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.061343E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
216,328.17506339690425,0.6925492,,,,,,,,,,,0,0,0,0,0,0,0,6.8931616E8,2.6947635E8,3.3000896E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
217,305.120430045975,0.6932871,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0173756E7,3.458449E7,0,0,0,0,0,0,0,0,0,0,0,0,
218,261.09454209266875,0.69593465,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3.540178E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
219,335.12321303785734,0.7003758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5.1547548E7,4.847313E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
220,241.15433802660525,0.7041925,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1.0798525E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
221,147.09164130215638,0.70433414,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3.782384E7,4.1768196E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
222,256.95962374193556,0.7060892,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1169718E7,0,0,2.3615034E7,0,0,0,0,0,0,0,0,
223,148.07567832310528,0.7096431,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.79848E7,1.2656359E7,1.3190218E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
224,177.10226177120046,0.72007996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2.304105E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
225,158.96145880332296,0.7223247,,,,,,,,,,,0,0,0,8337119.0,1.2820171E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
226,289.0553101655238,0.7231443,,,,,,,,,,,0,0,0,0,0,0,0,4.6111204E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
227,244.12885821649988,0.7259039,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.525278E8,7.257618E8,6.730951E8,0,0,
228,453.157864885755,0.7284664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9001736E7,0,1.957837E7,0,0,
229,240.9872819236416,0.7367398,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1.2433966E7,0,0,1.0635672E7,0,0,0,0,0,0,0,8405447.0,0,0,0,0,0,0,
230,225.00973531500946,0.7406301,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9476873.0,0,0,0,0,0,1.5422873E7,1.0565054E7,0,0,0,0,0,
231,179.1177869375675,0.7439644,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3.379184E8,1.0128936E8,1.3191592E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
232,284.1340018039786,0.7448656,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3380326E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
233,435.22554740637736,0.74590075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1852962E7,2.1811478E7,0,0,0,0,0,0,
234,200.1277287726954,0.7485239,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1700186E9,1.5324498E9,7.7347686E8,0,0,0,0,0,
235,142.122591688959,0.75115514,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2251808E8,3.3784256E8,6.644484E8,0,0,0,0,0,
236,314.1228154933639,0.75351214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9847029.0,0,0,0,0,0,0,
237,377.21937387781907,0.75351214,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0873912E7,0,0,0,0,0,0,
238,301.95728315991994,0.75895286,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3597777E7,0,0,0,0,0,0,0,0,0,0,0,
239,163.1228626077685,0.77038646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6.1004614E8,2.3689365E8,2.9218784E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240,273.9623156974579,0.7766505,,,,,,,,,,,0,0,0,0,0,0,0,0,1.3682977E7,0,0,0,0,0,0,1.1980951E7,0,1.5900719E7,0,0,0,0,0,0,0,0,0,
241,171.99300831115954,0.7795135,,,,,,,,,,,0,0,0,0,0,6516788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242,406.1812927968454,0.7816313,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0620065E8,1.3204522E8,8.57094E7,0,0,
243,159.02896236073425,0.78534037,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2972034E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,289.0891085986466,0.78563535,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37449E7,3.1971322E7,0,0,0,0,0,0,0,0,0,0,0,0,
245,158.11758813107832,0.7857287,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.161324E7,0,0,0,0,0,0,0,
246,140.10693234431267,0.7880562,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8973656E7,4.6453612E7,7.038571E7,0,0,0,0,0,
247,219.97253901258884,0.7899142,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7531120.5,0,0,0,0,0,0,0,0,
248,264.96760281893825,0.79890746,,,,,,,,,,,0,0,0,0,0,0,0,0,3.8072444E7,0,0,0,0,0,0,3.4983796E7,0,0,0,0,0,0,0,0,0,0,0,
249,268.10381387846223,0.79966426,,,,,,,,,,,0,0,0,0,0,0,0,6.4116276E7,0,0,0,0,0,0,0,0,0,0,0,5.0984744E7,0,0,0,0,0,0,0,
250,310.1280197239527,0.8019324,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5928656E7,0,0,0,0,0,0,0,0,0,0,0,0,
251,177.10218039106326,0.8074424,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5.4321576E7,1.9735493E8,2.2538488E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
252,160.1331468394467,0.80961597,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2310986E7,0,0,0,0,0,0,0,
253,252.12284647092483,0.8136269,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4260716E7,5.076795E7,0,0,0,0,0,0,0,0,0,0,0,0,
254,125.02352080860041,0.8175963,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1725876E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
255,143.03399075130974,0.8175963,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8335496E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
256,198.1123613647251,0.82245183,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9008064E8,1.1790396E8,8.248302E7,0,0,0,0,0,
257,228.08660060028234,0.8256838,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3033431E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
258,121.06499254379348,0.83172894,,,,,,,,,,,0,0,0,0,0,0,0,5.9814652E7,3.5870156E7,3.848248E7,3.955735E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
259,138.09141873011197,0.83501756,,,,,,,,,,,0,0,0,0,0,0,0,3.9177468E7,0,0,2.1742362E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
260,186.11231705985102,0.85262376,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.028958E7,4.2528452E7,0,0,0,0,0,
261,195.94870322314193,0.8593035,,,,,,,,,,,0,0,0,0,0,0,0,0,6597136.5,0,0,0,0,0,0,0,0,0,7639250.0,0,0,0,0,0,0,0,0,
262,163.07538770300903,0.86588347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5245129E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
263,181.08595139808958,0.86588347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617805E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
264,199.09652453179925,0.86588347,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6.377998E7,0,0,0,0,0,0,0,0,0,0,0,0,0,
